gene	chrom	lineage	status	assembly	raw_id
HDAC8	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000147099
FHL1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000022267
THOC2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000125676
CDR1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000288642
GUCY2F	X	SYMPHALANGUS_SYNDACTYLUS	UL	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000101890
CRLF2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000205755
PHF6	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000156531
NAP1L3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000186310
IL1RAPL2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000189108
VCX	X	SYMPHALANGUS_SYNDACTYLUS	UL	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000182583
ARHGAP4	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000089820
ARMCX3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102401
MAP7D2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000184368
HSFX3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000283697
XG	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000124343
CENPVL2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000283093
HDX	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000165259
PLP2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102007
ASB9	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102048
SRPK3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000184343
PORCN	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102312
RPGR	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000156313
SHROOM2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000146950
CT45A2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000271449
MSL3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000005302
CSAG2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000268902
TCEAL1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000172465
RAB9A	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000123595
PNMA6A	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000235961
BRCC3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000185515
PDHA1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000131828
SLC25A43	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000077713
GPC4	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000076716
TCEAL5	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000204065
GPR34	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000171659
TLR7	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000196664
STK26	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000134602
SLC35A2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102100
L1CAM	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000198910
DGAT2L6	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000184210
FAAH2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000165591
FOXO4	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000184481
CBLL2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000175809
MAGEB17	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000182798
HAUS7	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000213397
ZNF81	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000197779
IGBP1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000089289
NLGN3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000196338
POLA1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000101868
CSAG1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000198930
SYTL5	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000147041
SPANXA1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000198021
CT47A9	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000226600
CUL4B	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000158290
ZXDA	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000198205
ARMCX6	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000198960
CPXCR1	X	SYMPHALANGUS_SYNDACTYLUS	UL	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000147183
CSTF2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000101811
SHROOM4	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000158352
PUDP	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000130021
EIF2S3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000130741
TCEAL3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000196507
ARR3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000120500
GAGE12C	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000237671
SH2D1A	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000183918
MAGEB3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000198798
DCAF12L1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000198889
CXORF65	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000204165
ZC4H2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000126970
APOOL	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000155008
DCX	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000077279
EGFL6	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000198759
ZNF75D	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000186376
OGT	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000147162
PLS3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102024
ARHGEF6	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000129675
XK	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000047597
CASK	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000147044
CT47A11	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000226929
ZNF711	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000147180
GTPBP6	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000178605
P2RY8	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000182162
SUPT20HL2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000223611
GPR173	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000184194
MAGEB10	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000177689
MTMR1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000063601
IL9R	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000124334
PLXNB3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000198753
KCNE5	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000176076
MAGT1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102158
SOX3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000134595
MTM1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000171100
RBM3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102317
ELK1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000126767
HCCS	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000004961
G6PD	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000160211
CT55	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000169551
PNMA3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000183837
ACSL4	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000068366
ARSL	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000157399
PRKX	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000183943
RIBC1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000158423
MAGEC1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000155495
MAGED4B	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000187243
PRICKLE3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000012211
OPN1MW3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000269433
NXT2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000101888
ASMTL	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000169093
PABPC1L2A	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000186288
ZNF674	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000251192
WWC3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000047644
F8A1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000288722
CLTRN	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000147003
SLC25A14	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102078
MAGEB1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000214107
ZBTB33	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000177485
EMD	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102119
TDGF1P3	X	SYMPHALANGUS_SYNDACTYLUS	L	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000225366
MCF2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000101977
CENPVL1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000223591
CT45A10	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000269586
RBM41	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000089682
VAMP7	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000124333
PABPC1L2B	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000184388
DGKK	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000274588
MOSPD2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000130150
MTMR8	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102043
AMMECR1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000101935
CFAP47	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000165164
ATP7A	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000165240
CLDN2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000165376
TRMT2B	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000188917
MAGEA2B	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000183305
OPN1MW2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000166160
MORF4L2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000123562
NUDT10	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000122824
GLA	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102393
C1GALT1C1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000171155
UPRT	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000094841
TENT5D	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000174016
SLC38A5	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000017483
TCEAL7	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000182916
BGN	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000182492
TSPYL2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000184205
FMR1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102081
PDZD4	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000067840
CXORF51B	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000235699
TXLNG	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000086712
CXORF49	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000215115
SOWAHD	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000187808
VSIG1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000101842
VCX3B	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000205642
IKBKG	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000269335
XAGE5	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000171405
NXF2B	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000269437
STEEP1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000018610
SCML1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000047634
GPR101	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000165370
SAGE1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000181433
CHRDL1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000101938
PASD1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000166049
PRR32	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000183631
AKAP17A	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000197976
ARHGAP36	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000147256
SPACA5B	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000171478
MPP1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000130830
TMEM187	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000177854
IL2RG	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000147168
HMGB3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000029993
LONRF3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000175556
PPP1R2C	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102055
NLRP2B	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000215174
SPANXN1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000203923
SPIN4	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000186767
FAM236A	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000275520
AWAT1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000204195
TREX2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000183479
EIF1AX	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000173674
PNCK	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000130822
CENPI	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102384
WNK3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000196632
ZFX	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000005889
DCAF12L2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000198354
AMELX	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000125363
ARMCX2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000184867
SH3BGRL	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000131171
TMEM164	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000157600
TFE3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000068323
IL13RA1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000131724
MAGED2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102316
CYLC1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000183035
ARMCX5	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000125962
KIAA1210	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000250423
FRMD7	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000165694
BEX2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000133134
RAI2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000131831
HCFC1	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000172534
STS	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000101846
MORC4	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000133131
SPACA5	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000171489
BRS3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000102239
CXORF49B	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000215113
FAM50A	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000071859
FAM3A	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000071889
SLC10A3	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000126903
TCEANC	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000176896
FAM9B	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000177138
MAGEB2	X	SYMPHALANGUS_SYNDACTYLUS	I	Symphalangus_syndactylus__siamang__HLsymSynEET	ENSG00000099399
